PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Mee, Jonathan A.; Post, John R.; Ward, Hillary; Wilson, Kyle L.; Newton, Eric; Cantin, Ariane								Interaction of ecological and angler processes: experimental stocking in an open access, spatially structured fishery								ECOLOGICAL APPLICATIONS				26	6			1693	1707					SEP 2016	2016																			
J	Awkerman, Jill A.; Hemmer, Becky; Almario, Alex; Lilavois, Crystal; Barron, Mace G.; Raimondo, Sandy								Spatially explicit assessment of estuarine fish after Deepwater Horizon oil spill: trade-off in complexity and parsimony								ECOLOGICAL APPLICATIONS				26	6			1708	1720					SEP 2016	2016																			
J	Weir, Scott M.; Scott, David E.; Salice, Christopher J.; Lance, Stacey L.								Integrating copper toxicity and climate change to understand extinction risk to two species of pond-breeding anurans								ECOLOGICAL APPLICATIONS				26	6			1721	1732					SEP 2016	2016																			
J	Manning, David W. P.; Rosemond, Amy D.; Gulis, Vladislav; Benstead, Jonathan P.; Kominoski, John S.; Maerz, John C.								Convergence of detrital stoichiometry predicts thresholds of nutrient-stimulated breakdown in streams								ECOLOGICAL APPLICATIONS				26	6			1745	1757					SEP 2016	2016																			
J	Gerson, Jacqueline R.; Driscoll, Charles T.; Roy, Karen M.								Patterns of nutrient dynamics in Adirondack lakes recovering from acid deposition								ECOLOGICAL APPLICATIONS				26	6			1758	1770					SEP 2016	2016																			
J	Sfair, Julia C.; Arroyo-Rodriguez, Victor; Santos, Braulio A.; Tabarelli, Marcelo								Taxonomic and functional divergence of tree assemblages in a fragmented tropical forest								ECOLOGICAL APPLICATIONS				26	6			1816	1826					SEP 2016	2016																			
J	Cailleret, Maxime; Bigler, Christof; Bugmann, Harald; Julio Camarero, Jesos; Cufar, Katarina; Davi, Hendrik; Meszaros, Ilona; Minunno, Francesco; Peltoniemi, Miko; Robert, Elisabeth M. R.; Laura Suarez, Maria; Tognetti, Roberto; Martinez-Vilalta, Jordi								Towards a common methodology for developing logistic tree mortality models based on ring-width data								ECOLOGICAL APPLICATIONS				26	6			1827	1841					SEP 2016	2016																			
J	Bachelot, Benedicte; Uriarte, Maria; Zimerman, Jess K.; Thompson, Jill; Leff, Jonathan W.; Asiaii, Ava; Koshner, Jenny; McGuire, Krista								Long-lasting effects of land use history on soil fungal communities in second-growth tropical rain forests								ECOLOGICAL APPLICATIONS				26	6			1881	1895					SEP 2016	2016																			
J	Tully, Katherine L.; Hickman, Jonathan; McKenna, Madeline; Neil, Christopher; Palm, Cheryl A.								Effects of fertilizer on inorganic soil N in East Africa maize systems: vertical distributions and temporal dynamics								ECOLOGICAL APPLICATIONS				26	6			1907	1919					SEP 2016	2016																			
J	Williams, Perry J.; Hooten, Mevin B.								Combining statistical inference and decisions in ecology								ECOLOGICAL APPLICATIONS				26	6			1930	1942					SEP 2016	2016																			
