PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	McDermott, Molly E.; DeGroote, Lucas W.								Linking phenological events in migratory passerines with a changing climate: 50 years in the Laurel Highlands of Pennsylvania								PLOS ONE				12	4					e0174247				APR 12 2017	2017																			
J	Muschettl, Giselle; Umbers, Kate D. L.; Herberstein, Marie E.								Within-season variability of fighting behaviour in an Australian alpine grasshopper								PLOS ONE				12	4					e0171697				APR 12 2017	2017																			
J	Stillfried, Milena; Gras, Pierre; Busch, Matthias; Boerner, Konstantin; Kramer-Schadt, Stephanie; Ortmann, Sylvia								Wild inside: Urban wild boar select natural, not anthropogenic food resources								PLOS ONE				12	4					e0175127				APR 12 2017	2017																			
J	Sur, Maitreyi; Suffredini, Tony; Wessells, Stephen M.; Bloom, Peter H.; Lanzone, Michael; Blackshire, Sheldon; Sridhar, Srisarguru; Katzner, Todd								Improved supervised classification of accelerometry data to distinguish behaviors of soaring birds								PLOS ONE				12	4					e0174785				APR 12 2017	2017																			
J	Aplin, L. M.; Morand-Ferron, J.								Stable producer-scrounger dynamics in wild birds: sociability and learning speed covary with scrounging behaviour								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				284	1852					20162872				APR 12 2017	2017																			
J	Branstetter, Michael G.; Jesovnik, Ana; Sosa-Calvo, Jeffrey; Lloyd, Michael W.; Faircloth, Brant C.; Brady, Sean G.; Schultz, Ted R.								Dry habitats were crucibles of domestication in the evolution of agriculture in ants								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				284	1852					20170095				APR 12 2017	2017																			
J	Brocklehurst, Neil; Day, Michael O.; Rubidge, Bruce S.; Froebisch, Joerg								Olson's Extinction and the latitudinal biodiversity gradient of tetrapods in the Permian								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				284	1852					20170231				APR 12 2017	2017																			
J	Chartier, Marion; Loefstrand, Stefan; von Balthazar, Maria; Gerber, Sylvain; Jabbour, Florian; Sauquet, Herve; Schoenenberger, Juerg								How (much) do flowers vary? Unbalanced disparity among flower functional modules and a mosaic pattern of morphospace occupation in the order Ericales								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				284	1852					20170066				APR 12 2017	2017																			
J	Borel, Antony; Dobosi, Viola; Moncel, Marie-Helene								Neanderthal's microlithic tool production and use, the case of Tata (Hungary)								QUATERNARY INTERNATIONAL				435				5	20					APR 12 2017	2017						17th World Congress of the International-Union-of-Prehistoric-and-Protohistoric-Sciences (UISPP)	SEP 01-07, 2014	Int Union Prehistor Protohistor Sci	Burgos, SPAIN										
J	Toneatti, Diego M.; Albarracin, Virginia H.; Flores, Maria R.; Polerecky, Lubos; Farias, Maria E.								Stratified Bacterial Diversity along Physico-chemical Gradients in High-Altitude Modern Stromatolites								FRONTIERS IN MICROBIOLOGY				8						646				APR 12 2017	2017																			
J	Sorensen, Chris K.; Labouriau, Rodrigo; Hovmoller, Mogens S.								Temporal and Spatial Variability of Fungal Structures and Host Responses in an Incompatible Rust-Wheat Interaction								FRONTIERS IN PLANT SCIENCE				8						484				APR 12 2017	2017																			
J	Purple, Ross J.; Sakurai, Takeshi; Sakaguchi, Masanori								Auditory conditioned stimulus presentation during NREM sleep impairs fear memory in mice								SCIENTIFIC REPORTS				7						46247				APR 12 2017	2017																			
J	Togunov, Ron R.; Derocher, Andrew E.; Lunn, Nicholas J.								Windscapes and olfactory foraging in a large carnivore								SCIENTIFIC REPORTS				7						46332				APR 12 2017	2017																			
J	Reyes-Chin-Wo, Sebastian; Wang, Zhiwen; Yang, Xinhua; Kozik, Alexander; Arikit, Siwaret; Song, Chi; Xia, Liangfeng; Froenicke, Lutz; Lavelle, Dean O.; Truco, Maria-Jose; Xia, Rui; Zhu, Shilin; Xu, Chunyan; Xu, Huaqin; Xu, Xun; Cox, Kyle; Korf, Ian; Meyers, Blake C.; Michelmore, Richard W.								Genome assembly with in vitro proximity ligation data and whole-genome triplication in lettuce								NATURE COMMUNICATIONS				8						14953				APR 12 2017	2017																			
J	Yang, Ning-Bo; Tian, Qing; Fan, Yu; Bo, Qi-Jing; Zhang, Liang; Li, Liang; Wang, Chuan-Yue								Deficits of perceived spatial separation induced prepulse inhibition in patients with schizophrenia: relationships to symptoms and neurocognition								BMC PSYCHIATRY				17						135				APR 11 2017	2017																			
J	Gaiti, Federico; Jindrich, Katia; Fernandez-Valverde, Selene L.; Roper, Kathrein E.; Degnan, Bernard M.; Tanurdzic, Milos								Landscape of histone modifications in a sponge reveals the origin of animal cis-regulatory complexity								ELIFE				6						e22194				APR 11 2017	2017																			
J	Kamminga, Pepijn; De Bruin, Paul W.; Geleijns, Jacob; Brazeau, Martin D.								X-ray computed tomography library of shark anatomy and lower jaw surface models								SCIENTIFIC DATA				4						170047				APR 11 2017	2017																			
J	Vaughan-Shaw, P. G.; O'Sullivan, F.; Farrington, S. M.; Theodoratou, E.; Campbell, H.; Dunlop, M. G.; Zgaga, L.								The impact of vitamin D pathway genetic variation and circulating 25-hydroxyvitamin D on cancer outcome: systematic review and meta-analysis								BRITISH JOURNAL OF CANCER				116	8			1092	1110					APR 11 2017	2017																			
J	Fallowfield, Lesley; Solis-Trapala, Ivonne; Menon, Usha; Langridge, Carolyn; May, Shirley; Jacobs, Ian; Jenkins, Valerie		UKCTOCS Trialists						The effect of ovarian cancer screening on sexual activity and functioning: results from the UK collaborative trial of ovarian cancer screening RCT								BRITISH JOURNAL OF CANCER				116	8			1111	1117					APR 11 2017	2017																			
J	Barthel, Mathias; Meyer, Antje S.; Levinson, Stephen C.								Next Speakers Plan Their Turn Early and Speak after Turn-Final "Go-Signals"								FRONTIERS IN PSYCHOLOGY				8						393				APR 11 2017	2017																			
J	Poletti, Barbara; Carelli, Laura; Lafronza, Annalisa; Solca, Federica; Faini, Andrea; Ciammola, Andrea; Grobberio, Monica; Raimondi, Vanessa; Pezzati, Rita; Ardito, Rita B.; Silani, Vincenzo								Cognitive-constructivist Approach in Medical Settings: The Use of Personal Meaning Questionnaire for Neurological Patients' Personality Investigation								FRONTIERS IN PSYCHOLOGY				8						582				APR 11 2017	2017																			
J	Toth, Zoltan; Tuliozi, Beniamino; Baldan, Davide; Hoi, Herbert; Griggio, Matteo								The effect of social connections on the discovery of multiple hidden food patches in a bird species								SCIENTIFIC REPORTS				7						816				APR 11 2017	2017																			
J	Choo, Jocelyn M.; Trim, Paul J.; Leong, Lex E. X.; Abell, Guy C. J.; Brune, Carly; Jeffries, Nicole; Wesselingh, Steve; Dear, T. N.; Snel, Marten F.; Rogers, Geraint B.								Inbred Mouse Populations Exhibit Intergenerational Changes in Intestinal Microbiota Composition and Function Following Introduction to a Facility								FRONTIERS IN MICROBIOLOGY				8						608				APR 11 2017	2017																			
J	Wilhelm, Roland C.; Cardenas, Erick; Leung, Hilary; Szeitz, Andras; Jensen, Lionel D.; Mohn, William W.								Long-Term Enrichment of Stress-Tolerant Cellulolytic Soil Populations following Timber Harvesting Evidenced by Multi-Omic Stable Isotope Probing								FRONTIERS IN MICROBIOLOGY				8						537				APR 11 2017	2017																			
J	Wong, Hin K.; Tiffin, Paul A.; Chappell, Michael J.; Nichols, Thomas E.; Welsh, Patrick R.; Doyle, Orla M.; Lopez-Kolkovska, Boryana C.; Inglis, Sarah K.; Coghill, David; Shen, Yuan; Tino, Peter								Personalized Medication Response Prediction for Attention-Deficit Hyperactivity Disorder: Learning in the Model Space vs. Learning in the Data Space								FRONTIERS IN PHYSIOLOGY				8						199				APR 11 2017	2017																			
J	Chen, Mark J.; Dixon, Jack E.; Manning, Gerard								Genomics and evolution of protein phosphatases								SCIENCE SIGNALING				10	474					eaag1796				APR 11 2017	2017																			
J	Auchter, Allison M.; Shumake, Jason; Gonzalez-Lima, Francisco; Monfils, Marie H.								Preventing the return of fear using reconsolidation updating and methylene blue is differentially dependent on extinction learning								SCIENTIFIC REPORTS				7						46071				APR 11 2017	2017																			
J	Acion, Laura; Kelmansky, Diana; van der Laan, Mark; Sahker, Ethan; Jones, DeShauna; Arndt, Stephan								Use of a machine learning framework to predict substance use disorder treatment success								PLOS ONE				12	4					e0175383				APR 10 2017	2017																			
J	Arnold, Denis; Tomaschek, Fabian; Sering, Konstantin; Lopez, Florence; Baayen, R. Harald								Words from spontaneous conversational speech can be recognized with human-like accuracy by an error-driven learning algorithm that discriminates between meanings straight from smart acoustic features, bypassing the phoneme as recognition unit								PLOS ONE				12	4					e0174623				APR 10 2017	2017																			
J	Miyauchi, Shingo; Navarro, David; Grisel, Sacha; Chevret, Didier; Berrin, Jean-Guy; Rosso, Marie-Noelle								The integrative omics of white-rot fungus Pycnoporus coccineus reveals co-regulated CAZymes for orchestrated lignocellulose breakdown								PLOS ONE				12	4					e0175528				APR 10 2017	2017																			
J	Pironti, Alejandro; Pfeifer, Nico; Walter, Hauke; Jensen, Bjorn-Erik O.; Zazzi, Maurizio; Gomes, Perpetua; Kaiser, Rolf; Lengauer, Thomas								Using drug exposure for predicting drug resistance - A data-driven genotypic interpretation tool								PLOS ONE				12	4					e0174992				APR 10 2017	2017																			
J	Wittmann, Florian; Marques, Marcia C. M.; Damasceno Junior, Geraldo; Budke, Jean Carlos; Piedade, Maria T. F.; Wittmann, Astrid de Oliveira; Montero, Juan Carlos; de Assis, Rafael L.; Targhetta, Natalia; Parolin, Pia; Junk, Wolfgang J.; Householder, J. Ethan								The Brazilian freshwater wetscape: Changes in tree community diversity and composition on climatic and geographic gradients								PLOS ONE				12	4					e0175003				APR 10 2017	2017																			
J	Levesque, Mathieu; Andreu-Hayles, Laia; Pederson, Neil								Water availability drives gas exchange and growth of trees in northeastern US, not elevated CO2 and reduced acid deposition								SCIENTIFIC REPORTS				7						46158				APR 10 2017	2017																			
J	Miller, Karen J.; Gunasekera, Rasanthi M.								A comparison of genetic connectivity in two deep sea corals to examine whether seamounts are isolated islands or stepping stones for dispersal								SCIENTIFIC REPORTS				7						46103				APR 10 2017	2017																			
J	Mohr, Sebastian; Doebele, Carmen; Comoglio, Federico; Berg, Tobias; Beck, Julia; Bohnenberger, Hanibal; Alexe, Gabriela; Corso, Jasmin; Stroebel, Philipp; Wachter, Astrid; Beissbarth, Tim; Schnuetgen, Frank; Cremer, Anjali; Haetscher, Nadine; Goellner, Stefanie; Rouhi, Arefeh; Palmqvist, Lars; Rieger, Michael A.; Schroeder, Timm; Boenig, Halvard; Meuller-Tidow, Carsten; Kuchenbauer, Florian; Schuetz, Ekkehard; Green, Anthony R.; Urlaub, Henning; Stegmaier, Kimberly; Humphries, R. Keith; Serve, Hubert; Oellerich, Thomas								Hoxa9 and Meis1 Cooperatively Induce Addiction to Syk Signaling by Suppressing miR-146a in Acute Myeloid Leukemia								CANCER CELL				31	4			549	+					APR 10 2017	2017																			
J	Shi, Pei-Jian; Fan, Mei-Ling; Ratkowsky, David A.; Huang, Jian-Guo; Wu, Hsin-I; Lei, Chen; Fang, Shui-Yuan; Zhang, Chun-Xia								Comparison of two ontogenetic growth equations for animals and plants								ECOLOGICAL MODELLING				349				1	10					APR 10 2017	2017																			
J	Matson, Sean E.; Taylor, Ian G.; Gertseva, Vladlena V.; Dorn, Martin W.								Novel catch projection model for a commercial groundfish catch shares fishery								ECOLOGICAL MODELLING				349				51	61					APR 10 2017	2017																			
J	Lheureux, Stephanie; Bruce, Jeff P.; Burnier, Julia V.; Karakasis, Katherine; Shaw, Patricia A.; Clarke, Blaise A.; Yang, S. Y. Cindy; Quevedo, Rene; Li, Tiantian; Dowar, Mark; Bowering, Valerie; Pugh, Trevor J.; Oza, Amit M.								Somatic BRCA1/2 Recovery as a Resistance Mechanism After Exceptional Response to Poly (ADP-ribose) Polymerase Inhibition								JOURNAL OF CLINICAL ONCOLOGY				35	11			1240	1249					APR 10 2017	2017																			
J	Jeganathan, Ravichandran; Karalasingam, Shamala D.; Hussein, Julia; Allotey, Pascale; Reidpath, Daniel D.								Factors associated with recovery from 1 minute Apgar score < 4 in live, singleton, term births: an analysis of Malaysian National Obstetrics Registry data 2010-2012								BMC PREGNANCY AND CHILDBIRTH				17						110				APR 8 2017	2017																			
J	Sujeeun, Leeladarshini; Thomas, Sean C.								Potential of Biochar to Mitigate Allelopathic Effects in Tropical Island Invasive Plants: Evidence From Seed Germination Trials								TROPICAL CONSERVATION SCIENCE				10										APR 7 2017	2017																			
J	Schuerman, William L.; Meyer, Antje S.; McQueen, James M.								Mapping the Speech Code: Cortical Responses Linking the Perception and Production of Vowels								FRONTIERS IN HUMAN NEUROSCIENCE				11						161				APR 7 2017	2017																			
J	Tuttle, Lillian J.								Direct and indirect effects of invasive lionfish on coral-reef cleaning mutualists								MARINE ECOLOGY PROGRESS SERIES				569				163	172					APR 7 2017	2017																			
J	McInnes, Alistair M.; Ryan, Peter G.; Lacerda, Miguel; Deshayes, Julie; Goschen, Wayne S.; Pichegru, Lorien								Small pelagic fish responses to fine-scale oceanographic conditions: implications for the endangered African penguin								MARINE ECOLOGY PROGRESS SERIES				569				187	203					APR 7 2017	2017																			
J	Zanardo, Nikki; Parra, Guido J.; Passadore, Cecilia; Moller, Luciana M.								Ensemble modelling of southern Australian bottlenose dolphin Tursiops sp distribution reveals important habitats and their potential ecological function								MARINE ECOLOGY PROGRESS SERIES				569				253	266					APR 7 2017	2017																			
J	Li, Yuanzhi; Shipley, Bill								An experimental test of CSR theory using a globally calibrated ordination method								PLOS ONE				12	4					e0175404				APR 7 2017	2017																			
