PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Sterling, Nicholas W.; Du, Guangwei; Lewis, Mechelle M.; Swavely, Steven; Kong, Lan; Styner, Martin; Huang, Xuemei								Cortical gray and subcortical white matter associations in Parkinson's disease								NEUROBIOLOGY OF AGING				49				100	108	100e108				JAN 2017	2017																			
J	Clapcott, J. E.; Goodwin, E. O.; Snelder, T. H.; Collier, K. J.; Neale, M. W.; Greenfield, S.								Finding reference: a comparison of modelling approaches for predicting macroinvertebrate community index benchmarks								NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH				51	1			44	59					2017	2017																			
J	Storey, R. G.; Wright-Stow, A.								Community-based monitoring of New Zealand stream macroinvertebrates: agreement between volunteer and professional assessments and performance of volunteer indices								NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH				51	1			60	77					2017	2017																			
J	Storey, R. G.; Reid, D. R.; Smith, B. J.								Oviposition site selectivity of some New Zealand aquatic macroinvertebrate taxa and implications for stream restoration								NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH				51	1			165	181					2017	2017																			
J	Becker, Anton S.; Wagner, Matthias W.; Wurnig, Moritz C.; Boss, Andreas								Diffusion-weighted imaging of the abdomen: Impact of b-values on texture analysis features								NMR IN BIOMEDICINE				30	1					e3669				JAN 2017	2017																			
J	Zhou, Ziwu; Han, Fei; Rapacchi, Stanislas; Nguyen, Kim-Lien; Brunengraber, Daniel Z.; Kim, Grace-Hyun J.; Finn, J. Paul; Hu, Peng								Accelerated ferumoxytol-enhanced 4D multiphase, steady-state imaging with contrast enhancement (MUSIC) cardiovascular MRI: validation in pediatric congenital heart disease								NMR IN BIOMEDICINE				30	1					e3663				JAN 2017	2017																			
J	Valentin, Olivier; John, Sasha M.; Laville, Frederic								Using Auditory Steady-State Responses for Measuring Hearing Protector Attenuation								NOISE & HEALTH				19	86			1	9					JAN-FEB 2017	2017																			
J	Rizzo, Austin A.; Welsh, Stuart A.; Thompson, Patricia A.								A Paired-Laser Photogrammetric Method for In Situ Length Measurement of Benthic Fishes								NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT				37	1			16	22					2017	2017																			
J	Peterson, Matthew L.; Fuller, Andrea N.; Demko, Doug								Environmental Factors Associated with the Upstream Migration of Fall-Run Chinook Salmon in a Regulated River								NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT				37	1			78	93					2017	2017																			
J	Smith, Bradley J.; Blackwell, Brian G.; Wuellner, Melissa R.; Graeb, Brian D. S.; Willis, David W.								Contact Selectivity for Four Fish Species Sampled with North American Standard Gill Nets								NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT				37	1			149	161					2017	2017																			
