PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Jouteau, Armance; Feruglio, Valerie; Bourdier, Camille; Camus, Hubert; Ferrier, Catherine; Santos, Frederic; Jaubert, Jacques								Choosing rock art locations: Geological parameters and social behaviours. The example of Cussac Cave (Dordogne, France)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				105				81	96		10.1016/j.jas.2019.03.008			MAY 2019	2019										0							WOS:000471086900008		
J	Adams, Shaun; Grun, Rainer; McGahan, David; Zhao, Jian-Xin; Feng, Yuexing; Nguyen, Ai; Willmes, Malte; Quaresimin, Michael; Lobsey, Brett; Collard, Mark; Westaway, Michael C.								A strontium isoscape of north-east Australia for human provenance and repatriation								GEOARCHAEOLOGY-AN INTERNATIONAL JOURNAL				34	3			231	251		10.1002/gea.21728			MAY-JUN 2019	2019										0							WOS:000467402700001		
J	Becker, Fabian; Eser, Raphael; Hoelzmann, Philipp; Schuett, Brigitta								Reconstructing human-landscape interactions in the context of ancient iron smelting on Elba Island, Italy, using sedimentological evidence								GEOARCHAEOLOGY-AN INTERNATIONAL JOURNAL				34	3			336	359		10.1002/gea.21726			MAY-JUN 2019	2019										0							WOS:000467402700007		
J	Miller, A. R. Ventresca; Bragina, T. M.; Abil, Y. A.; Rulyova, M. M.; Makarewicz, C. A.								Pasture usage by ancient pastoralists in the northern Kazakh steppe informed by carbon and nitrogen isoscapes of contemporary floral biomes								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				11	5			2151	2166		10.1007/s12520-018-0660-4			MAY 2019	2019										1							WOS:000466856100033		
J	Whitford, Brent R.								Characterizing the cultural evolutionary process from eco-cultural niche models: niche construction during the Neolithic of the Struma River Valley (c. 6200-4900 BC)								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				11	5			2181	2200		10.1007/s12520-018-0667-x			MAY 2019	2019										1							WOS:000466856100035		
J	Hall, Tegan; Penny, Dan; Hamilton, Rebecca								The environmental context of a city in decline: The vegetation history of a Khmer peripheral settlement during the Angkor period								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				24				152	165		10.1016/j.jasrep.2019.01.006			APR 2019	2019										0							WOS:000466995200016		
J	Bloch, Lindsay; Wallis, Neill J.; Kamenov, George; Jaeger, John M.								Production origins and matrix constituents of spiculate pottery in Florida, USA: Defining ubiquitous St Johns ware by LA-ICP-MS and XRD								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				24				313	323		10.1016/j.jasrep.2019.01.012			APR 2019	2019										0							WOS:000466995200031		
J	MacInnes, David								The impact of population dynamics on social complexity in Neolithic Orkney								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				24				721	728		10.1016/j.jasrep.2019.02.036			APR 2019	2019										0							WOS:000466995200067		
J	James, Hannah F.; Willmes, Malte; Boel, Ceridwen A.; Courtaud, Patrice; Chancerel, Antoine; Ciesielski, Elsa; Desideri, Jocelyne; Bridy, Audrey; Wood, Rachel; Moffat, Ian; Fallon, Stewart; McMorrow, Linda; Armstrong, Richard A.; Williams, Ian S.; Kinsley, Leslie; Aubert, Maxime; Eggins, Stephen; Frieman, Catherine J.; Grun, Rainer								Who's been using my burial mound? Radiocarbon dating and isotopic tracing of human diet and mobility at the collective burial site, Le Tumulus des Sables, southwest France								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				24				955	966		10.1016/j.jasrep.2019.03.012			APR 2019	2019										0							WOS:000466995200089		
J	Weitzel, Elic M.								Declining Foraging Efficiency in the Middle Tennessee River Valley Prior to Initial Domestication								AMERICAN ANTIQUITY				84	2			191	214	PII S0002731618000860	10.1017/aaq.2018.86			APR 2019	2019										0							WOS:000466366000001		
J	Amati, Viviana; Munson, Jessica; Scholnick, Jonathan; Habiba								Applying event history analysis to explain the diffusion of innovations in archaeological networks								JOURNAL OF ARCHAEOLOGICAL SCIENCE				104				1	9		10.1016/j.jas.2019.01.006			APR 2019	2019										0							WOS:000462804700001		
J	Shaus, A.; Sober, B.; Tzang, O.; Ioffe, Z.; Cheshnovsky, O.; Finkelstein, I.; Piasetzky, E.								Raman Binary Mapping of Iron Age Ostracon in an Unknown Material Composition and High-Fluorescence Setting-A Proof of Concept								ARCHAEOMETRY				61	2			459	469		10.1111/arcm.12419			APR 2019	2019										0							WOS:000461903500015		
J	Shott, Michael J.; Habtzghi, Desale								The mixture problem in flake analysis: Allocating flake samples to segments of reduction using CLSR methods								JOURNAL OF ARCHAEOLOGICAL SCIENCE				103				46	56		10.1016/j.jas.2019.01.003			MAR 2019	2019										0							WOS:000461405600005		
J	Lin, Sam C.; Peng, Fei; Zwyns, Nicolas; Guo, Jialong; Wang, Huimin; Gao, Xing								Detecting patterns of local raw material utilization among informal lithic assemblages at the late Paleolithic site of Shuidonggou Locality 2 (China)								ARCHAEOLOGICAL RESEARCH IN ASIA				17				137	148		10.1016/j.ara.2018.11.003			MAR 2019	2019										1							WOS:000460767700013		
J	Charlton, Michael; Humphris, Jane								Exploring ironmaking practices at Meroe, Sudana comparative analysis of archaeological and experimental data								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				11	3			895	912		10.1007/s12520-017-0578-2			MAR 2019	2019										3							WOS:000459388700009		
J	Nava, Alessia; Frayer, David W.; Bondioli, Luca								Longitudinal analysis of the microscopic dental enamel defects of children in the Imperial Roman community of Portus Romae (necropolis of Isola Sacra, 2nd to 4th century CE, Italy)								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				23				406	415		10.1016/j.jasrep.2018.11.007			FEB 2019	2019										1							WOS:000462119900035		
J	Poellath, Nadja; Schafberg, Renate; Peters, Joris								Astragalar morphology: Approaching the cultural trajectories of wild and domestic sheep applying Geometric Morphometrics								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				23				810	821		10.1016/j.jasrep.2018.12.004			FEB 2019	2019										1							WOS:000462119900069		
J	Denis, Solene; Gjesfjeld, Erik; Moreau, Luc								Post-Linear Pottery cultural boundary and repopulation of the German Rhineland: Revisiting the Western contacts hypothesis								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				23				946	952		10.1016/j.jasrep.2018.11.037			FEB 2019	2019										0							WOS:000462119900079		
J	Pineda, Antonio; Caceres, Isabel; Saladie, Palmira; Huguet, Rosa; Morales, Juan I.; Rosas, Antonio; Vallverdu, Josep								Tumbling effects on bone surface modifications (BSM): An experimental application on archaeological deposits from the Barranc de la Boella site (Tarragona, Spain)								JOURNAL OF ARCHAEOLOGICAL SCIENCE				102				35	47		10.1016/j.jas.2018.12.011			FEB 2019	2019										0							WOS:000460073100004		
J	Umbelino, Claudia; Curate, Francisco; Perinha, Andreia; Ferreira, Teresa; Cunha, Eugenia; Bicho, Nuno								Cortical bone loss in a sample of human skeletons from the Muge Shell middens								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				11	2			455	467		10.1007/s12520-016-0402-4			FEB 2019	2019										4							WOS:000458608900004		
J	Bortolini, Eugenio; Biagetti, Stefano; Frinchillucci, Gianluca; Abukhar, Hussein; Warsame, Ali A.; Madella, Marco								Newly found stone cairns in Mudug region, Puntland: a preliminary report								AZANIA-ARCHAEOLOGICAL RESEARCH IN AFRICA				54	1			94	106		10.1080/0067270X.2018.1540214			2019	2019										0							WOS:000465180100006		
J	Curate, Francisco; Perinha, Andreia; Silva, Ana Maria; Cunha, Eugenia; Umbelino, Claudia; Nogueira, Catarina								Metacarpal cortical bone loss and osteoporotic fractures in the Coimbra Identified Skeletal Collection								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				29	1			73	81		10.1002/oa.2717			JAN-FEB 2019	2019										0							WOS:000459465800007		
J	Birch, Thomas; Martinon-Torres, Marcos								Shape as a measure of weapon standardisation: From metric to geometric morphometric analysis of the Iron Age 'Havor' lance from Southern Scandinavia								JOURNAL OF ARCHAEOLOGICAL SCIENCE				101				34	51		10.1016/j.jas.2018.11.002			JAN 2019	2019										0							WOS:000456639000004		
